title,src,href
 트레일러 촬영 속 푸린즈 모먼트📹 l 단지 시동만 켰을 뿐… 🚗✨ 멋짐 폭발 채원이를 찍는 윤진이🐍,https://i.ytimg.com/vi/-uitWAB3AW0/hqdefault.jpg,https://www.youtube.com/watch?v=-uitWAB3AW0
" 카즈하 브이로그 l 스트레칭 도구 11가지 소개, 꽃잎즈 먹방🧘🏻‍♀️🌿🌸",https://i.ytimg.com/vi/zE7dsVf_ksc/hqdefault.jpg,https://www.youtube.com/watch?v=zE7dsVf_ksc
 ‘Raise y_our glass’ MV Shoot Sketch,https://i.ytimg.com/vi/Pe7q07NC0RM/hqdefault.jpg,https://www.youtube.com/watch?v=Pe7q07NC0RM
 EP 3. ⭐️추석 특집⭐️ “낰낰. 실장님? 계세요?” #평화로운_추석🏡,https://i.ytimg.com/vi/oqsbeoklb3Q/hqdefault.jpg,https://www.youtube.com/watch?v=oqsbeoklb3Q
‘Blue Flame’ Stage Cam (SAKURA focus) @ LE SSERAFIM Debut Showcase,https://i.ytimg.com/vi/810ciXmX-yQ/hqdefault.jpg,https://www.youtube.com/watch?v=810ciXmX-yQ
 윤진 브이로그 #2 l 긍정 에너지 뿜뿜 윤진이의 브이로그🎵📚🤓,https://i.ytimg.com/vi/6TpnaXECp-8/hqdefault.jpg,https://www.youtube.com/watch?v=6TpnaXECp-8
인기가요🎤에서도 다같이 🫶 #ANTIFRAGILE #LE_SSERAFIM #르세라핌 #사쿠라 #카즈하 #노정의 #shorts,https://i.ytimg.com/vi/uBqk-2iviDU/hqdefault.jpg,https://www.youtube.com/watch?v=uBqk-2iviDU
 뮤직뱅크 상반기 결산 비하인드 (Music Bank 2022 First Half-Year Special Sketch),https://i.ytimg.com/vi/XCtMfdfsvI8/hqdefault.jpg,https://www.youtube.com/watch?v=XCtMfdfsvI8
 채원 브이로그 #2 | 끝난 줄 알았지? 돌아온 채채의 브이로그😘💕,https://i.ytimg.com/vi/GMMiz3eu9jc/hqdefault.jpg,https://www.youtube.com/watch?v=GMMiz3eu9jc
🚫DON’T SMILE🚫 l LEVEL 1. 윤진이를 웃겨라 🐍,https://i.ytimg.com/vi/f0cWRaOe36g/hqdefault.jpg,https://www.youtube.com/watch?v=f0cWRaOe36g
 핌키타카 릴레이 캠📹 l 🍯꿀이 뚝뚝 떨어지는 자켓 촬영 현장➰🐝,https://i.ytimg.com/vi/3W6FAIr-vYg/hqdefault.jpg,https://www.youtube.com/watch?v=3W6FAIr-vYg
 은채 브이로그 #2 | 귀염뽀짝 사랑둥이 만채의 하루하루🤗❣️,https://i.ytimg.com/vi/_5uUvXAgEts/hqdefault.jpg,https://www.youtube.com/watch?v=_5uUvXAgEts
하이라이트 선배님들과 함께💡 ANTIFRAGILE💪 #LE_SSERAFIM #르세라핌 #ANTIFRAGILE #하이라이트 #HIGHLIGHT #shorts,https://i.ytimg.com/vi/YHbXGH3TyJs/hqdefault.jpg,https://www.youtube.com/watch?v=YHbXGH3TyJs
 'DAZED' Photoshoot Sketch,https://i.ytimg.com/vi/pcinSTrZWME/hqdefault.jpg,https://www.youtube.com/watch?v=pcinSTrZWME
Coming soon - 'ANTIFRAGILE' MV Shoot Sketch #shorts,https://i.ytimg.com/vi/jujjfPVMViM/hqdefault.jpg,https://www.youtube.com/watch?v=jujjfPVMViM
 은채 브이로그 l 만채의 알찬 쁘이로그.zip 😎 l 🎒&👓=💖,https://i.ytimg.com/vi/QS8z2HjAa24/hqdefault.jpg,https://www.youtube.com/watch?v=QS8z2HjAa24
 르세라핌 컴퍼니에서 생긴 일 l 누가 뭐라하든 성장률 502% 컴퍼니임. 암튼 그럼. 📊📈,https://i.ytimg.com/vi/DcK9a6a9pQc/hqdefault.jpg,https://www.youtube.com/watch?v=DcK9a6a9pQc
 EP.4 가위바위보 대작전 1편 (Mission! RSP_01),https://i.ytimg.com/vi/xRpkmlZiN_w/hqdefault.jpg,https://www.youtube.com/watch?v=xRpkmlZiN_w
